0.0,-0.0,-0.0,-0.05774773100881739
0.01,-0.0,0.41732284013752574,-0.06037152039399288
0.02,0.004173217115601967,0.9238822213818003,-0.05684475355436041
0.03,0.013412146971829346,1.4817076270779124,-0.07019597526213256
0.04,0.028229226318327305,1.9973978391733913,0.09137236175817082
0.05,0.048203206239705115,2.447412698937783,0.004990831875106322
0.06,0.07267733491428074,2.976297240081428,0.038338395616822674
0.07,0.10244030957009716,3.5209485075741114,-0.04012193185532194
0.08,0.1376497971704437,4.149080459604682,-0.09610387833411471
0.09,0.17914060408634214,4.852040436336139,0.08330283412408265
0.1,0.22766101123844643,5.497429606412574,-0.09357004822111584
0.11,0.28263531039269524,6.280935792066112,0.008209054539780936
0.12,0.345444672071298,7.049758867234856,0.09287847227913978
0.13,0.4159422646403589,7.804406854706471,0.09369378788209798
0.14,0.49398633688533405,8.579078033864235,-0.05854144763346643
0.15,0.5797771207600044,9.442160656874545,0.057122471369615485
0.16,0.6741987307703228,10.257630575384198,0.04803796128212179
0.17,0.7767750390905035,11.068456024855323,0.0687999619192676
0.18,0.887459600612156,11.851518386702429,-0.03647790019505258
0.19,1.0059747840024549,12.644201758995315,-0.05606802435192951
0.2,1.1324168011327846,13.411374718269641,0.0006609608784836907
0.21,1.2665305475270787,14.132997475914483,0.021091137115137742
0.22,1.4078604700676183,14.830963215446573,-0.04829162904211118
0.23,1.5561668188740063,15.570540708471098,0.025512234831431807
0.24,1.429716960137429,16.34235600154024,-0.09261562492924157
0.25,1.2662934932474044,17.210162956779982,-0.0006743001901752255
0.26,1.0941917166403559,18.279238974105656,0.06163561196862319
0.27,0.9113993296154649,19.650110532883183,-0.09447545488704523
0.28,0.7148982178133904,21.3406012126946,0.08576643263362937
0.29,0.5014921938291458,23.52455583779648,0.02151005156803318
0.3,0.26624661861987226,25.544454106235555,-0.04118063748825438
0.31,0.010802056269579065,25.804956228856447,-0.005476771518956536
0.32,-0.2472475279102128,23.760737287312015,-0.029809546182892555
0.33,-0.4848549210422929,21.158341173703334,0.004127684947787397
0.34,-0.6964383654481484,19.100318664235747,0.08118230872492868
0.35000000000000003,-0.8874415813177127,17.59493156701741,0.042070041980798945
0.36,-1.0633909215068573,16.419191353569893,-0.07902329707979755
0.37,-1.2275828522656633,15.434342974018998,0.04932991164839734
0.38,-1.3819262823762402,14.579334703119452,-0.05269488758648975
0.39,-1.5277194691422669,13.771003578578144,-0.014317673762925809
0.4,-1.476162787355661,12.964623073129312,-0.05084177365079259
0.41000000000000003,-1.3465166187357611,12.137033905371336,-0.05912297992668552
0.42,-1.2251463029749363,11.26839226377579,-0.008969042047612216
0.43,-1.1124623895199577,10.344603580504801,-0.05254640379223883
0.44,-1.009016355724699,9.390597758139629,0.02887822921331723
0.45,-0.9151103794272377,8.384425418509819,0.04684436212523646
0.46,-0.8312661263616526,7.361459477247467,0.07966041192841353
