t,j1_pos,j2_pos,l1_angpos,l2_angpos,tor1
50.44,-3649.50792504587,39.9773521389467,-1.35725026406354,0.25402390994809,-2.14058095215106
50.45,-3650.25586468092,40.2803586755616,-1.02273842546253,1.25550187037493,0.495105788793091
50.46,-3651.25586468092,39.6932257411292,-0.274798790420329,0.835144611520496,-1.8516292077387
50.47,-3651.99590593694,40.1034301513936,0.725201209571789,0.422277545957322,-1.81950931641131
50.48,-3652.87728338996,40.1164156836518,1.46524246553778,-0.727968120321727,1.77327845524485
50.49,-3653.86450063038,39.7710705006066,0.794972734960629,-1.51926154785227,2.06195316832888
50.5,-3654.57690984788,40.3503270931196,-0.192244505453705,-0.877389490597592,2.94686305557563
50.51,-3655.57690984788,39.7143950037056,-0.904653722945024,0.41427631940291,0.0757882509165713
50.52,-3656.32647476032,40.0318562383412,-1.23693893061673,0.77834422998522,1.19403659338219
50.53,-3657.09683456693,40.291767019019,-0.48737401819823,1.29622227650393,0.345248643479286
50.54,-3658.09683456693,39.6156373530013,0.282985788410356,0.265951689234187,-0.0458471621344954
50.55,-3658.79032716032,40.1231307095004,1.28298578838953,-0.0579186447459119,2.72318292767758
50.56,-3659.60838524639,40.2663411315523,1.16511427176844,-1.25890459461778,-0.470178493438491
50.57,-3660.60838524639,39.5319836637413,0.347056185715475,-0.921419550824082,-0.201445370678432
50.58,-3661.28615977447,40.0970687730637,-0.652943814276925,-0.655777018638772,-1.11283898443445
50.59,-3662.10147136574,40.2960320163903,-1.33071834233011,0.587082618749569,-2.62664888486336
50.6,-3663.10147136574,39.4392121078581,-0.99556271995255,1.54023520001927,0.969634515978222
50.61,-3663.76997747953,39.9973933630491,0.00443728003701474,1.39705510873375,0.725834424792791
50.62,-3664.41349147825,40.6222977064253,0.672943393829443,0.170367739782197,2.34795397216239
50.63,-3665.41349147825,39.6863444214705,1.31645739252408,-1.0980506022948,-0.941720002937282
50.64,-3666.16903866425,39.7121915294283,0.825135261032461,-1.16209731733763,1.89928424169045
50.65,-3666.65857982732,40.552747190483,0.0695880750374189,-1.19810104225963,-0.430922666203935
50.66,-3667.65857982732,40.0086002851584,-0.419953088027778,0.131995781845565,2.21846657287623
50.67,-3668.63812456848,39.5180874097207,-1.41995308798641,0.587848876517419,-1.01938160293937
50.68,-3669.27096515544,40.3776843202872,-0.742094824393501,1.07688074223094,-1.42544713456627
50.69,-3670.27096515544,39.6938741046965,-0.109254237442229,0.572274413818755,0.294726280277259
50.7,-3671.00508147456,40.0189752420225,0.890745762548689,0.256084629411974,1.56912304743717
50.71,-3671.73034614752,40.3540420166328,1.51673057178316,-0.803132827030221,-0.419815806914533
