0.0,0.0737949007115278,-0.0324997521114255,0.41251437997183554,-3.2074733988207527
0.01,0.0737949007115278,-0.0324997521114255,0.41251437997183554,1.4829542620295317
0.02,0.07202688550258513,-0.03249974519164291,0.4106305258589391,3.090468126471124
0.03,0.07054919800284754,-0.03249973967342875,0.4091282372436752,-2.8612323521324177
0.04,0.07014188528153292,-0.032499738192606646,0.40872509556672176,2.1884469482673072
0.05,0.06803008077343642,-0.032499730778719864,0.40670672560481336,0.17109801708972672
0.06,0.06657704076847122,-0.03249972592140471,0.40538436134924966,1.6468627889250236
0.07,0.06483002401910898,-0.03249972032780099,0.40386154854135364,-0.6098970095979857
0.08,0.06352720014269335,-0.032499716322654915,0.402771180335385,-2.013832667094273
0.09,0.06154174468610875,-0.03249971047752889,0.40117989267915816,-0.5162073419096913
0.1,0.05810609016393531,-0.032499701052550935,0.3986140196252474,-2.8996305980781045
0.11,0.05393594353464276,-0.03249969068839327,0.3957924625983033,-1.154981679310045
0.12,0.04766056150268511,-0.03249967708226442,0.3920883054799956,2.6401040930130595
0.13,0.040159426551607834,-0.03249966360142842,0.38841825829918725,-3.1558092935422835
0.14,0.033751265913473105,-0.03249965423354442,0.38586792861823477,1.9293621821607738
0.15,0.02512698211855535,-0.032499644464254206,0.3832083193840954,1.750571343660086
0.16,0.0174810059022508,-0.032499638335477074,0.3815398100370158,3.3968525939647174
0.17,0.010924156335851797,-0.032499634877868375,0.3805985043805442,-1.9634483565239407
0.18,0.006575415173483204,-0.03249963347447539,0.3802164421496245,-0.6931002368855106
0.19,0.0014261046619278178,-0.032499632716894405,0.38001019693932847,2.13027497451589
0.2,-0.003632171702261167,-0.03249963292191717,0.38006601267627,2.458920535262271
0.21,-0.006929007599418569,-0.03249963356237512,0.38024037210881023,-1.5846066290919065
0.22,-0.008231351109492009,-0.032499633926047856,0.38033937905236054,3.3665541550396645
0.23,-0.009552752624918668,-0.03249963435937453,0.380457348676338,1.962871677273478
0.24,-0.008254367825812568,-0.03249963393304067,0.38034128276634355,-3.2716935166338565
0.25,-0.004883517922749434,-0.03249963311780846,0.38011934246646745,1.3365261058574074
0.26,-0.0021189892980999748,-0.03249963276201511,0.3800224806486477,-1.2929223331488116
0.27,0.0027437613083756023,-0.03249963281782985,0.38003767576724007,-1.0465996857382258
0.28,0.008129882294627884,-0.03249963389545503,0.3803310503608403,-2.3855802972012388
